genus,species_only,clade,species,Lineage,Extended_lineage,primary_accession_num,alternate_accession_num,IUCN,zoo_flag,short_name,FROH_file_name,Het_file_name,MSMC_file_name,Genome_length_file_name,Align_file_name,AlnBin_file_name,ROH_csv_file_name,config_file_name,System,all_SROH,all_NROH,all_FROH_percent,all_aln_SROH,all_aln_NROH,all_aln_FROH_percent,500kb+_SROH,500kb+_NROH,500kb+_FROH_percent,500kb+_aln_SROH,500kb+_aln_NROH,500kb+_aln_FROH_percent,1Mb+_SROH,1Mb+_NROH,1Mb+_FROH_percent,1Mb+_aln_SROH,1Mb+_aln_NROH,1Mb+_aln_FROH_percent,10Mb+_SROH,10Mb+_NROH,10Mb+_FROH_percent,10Mb+_aln_SROH,10Mb+_aln_NROH,10Mb+_aln_FROH_percent,1%+_SROH,1%+_NROH,1%+_FROH_percent,1%+_aln_SROH,1%+_aln_NROH,1%+_aln_FROH_percent,10%+_SROH,10%+_NROH,10%+_FROH_percent,10%+_aln_SROH,10%+_aln_NROH,10%+_aln_FROH_percent,25%+_SROH,25%+_NROH,25%+_FROH_percent,25%+_aln_SROH,25%+_aln_NROH,25%+_aln_FROH_percent,50%+_SROH,50%+_NROH,50%+_FROH_percent,50%+_aln_SROH,50%+_aln_NROH,50%+_aln_FROH_percent,heterozygosity,het_wo_ROH,genome_align_size,genome_align_proportion,num_auto_chromosomes,IDRisk_1Mb,IDRisk_10Mb,IDRisk_longplus,IDRisk_over_tenthplus,Genome_size,countries,habitats,criteria,synonyms,Length,Weight,Saltwater,Aqu,Fos,Ter,Arb,Aer,proportion_aln_froh_100_500kb,proportion_aln_froh_1mbplus,proportion_aln_froh_10mbplus,proportion_aln_froh_longplus,proportion_aln_froh_shortmed,proportion_aln_froh_over_tenth_plus,froh_min,froh_max,disparate_species_>25
Gasterosteus,aculeatus,fishes,Gasterosteus_aculeatus,Fishes,Ray-finned fishes,GCA_964276395.1,,LC,no,GasAcu,../groups/fishes/Gasterosteus_aculeatus/heterozygosity/GasAcu_FROH.csv,../groups/fishes/Gasterosteus_aculeatus/heterozygosity/GasAcu_whole_genome_mean_heterozygosity.txt,../groups/fishes/Gasterosteus_aculeatus/heterozygosity/MSMC/Primary_Results/GasAcu.msmc2.final.txt,../groups/fishes/Gasterosteus_aculeatus/heterozygosity/GasAcu_Chroms_Lengths.txt,../groups/fishes/Gasterosteus_aculeatus/heterozygosity/GasAcu_Genome_Align.txt,../groups/fishes/Gasterosteus_aculeatus/heterozygosity/GasAcu_alnROH_bins.txt,../groups/fishes/Gasterosteus_aculeatus/heterozygosity/ROH/GasAcu_Auto_ROH_FROH_percent.csv,config_files/fishes/GasAcu_config.yml,"Freshwater, Marine",101797709.0,104.0,20.3597627441453,93932098.0,104.0,25.1923796043832,88677922.0,52.0,17.7357768686506,81130888.0,47.0,21.7591235760187,77444744.0,35.0,15.4891168878965,70048919.0,32.0,18.7869641570732,0.0,0.0,0.0,0.0,0.0,0.0,96812786.0,74.0,19.362767324751,89022097.0,79.0,23.8755282651328,34456003.0,9.0,6.89127538412047,31356278.0,11.0,8.40968396507623,16822583.0,3.0,3.36455311213037,15942970.0,3.0,4.27586906726275,0.0,0.0,0.0,0.0,0.0,0.0,2.225,2.164,372859172.0,0.74572643662329,21,0.418009952494879,0.0,0.531230503899204,0.187115468222946,499994574.0,CA; MXN-BC; BRC-OO; SE; LAB-OO; NL; ASK-OO; DEL-OO; RHO-OO; ALU-OO; MAN-OO; NBR-OO; IT; NO; DZ; SI; NWY-OO; ORE-OO; MX; HU; WAS-OO; BE; RU; DK; FR; NFL-NE; NSC-OO; LT; GE; CAL-OO; LV; MAS-OO; MRY-OO; NUN-OO; QUE-OO; CNT-OO; GB; NWH-OO; RO; PM; MAI-OO; PL; PT; UA; IR; TR; NWJ-OO; ONT-OO; VRG-OO; DE; IS; SK; BY; BA; PEI-OO; HR; FI; CH; CZ; GR; IE; US; AT; EE; ES; TUE-OO; IM; COR-OO; GRC-OO; TCS-AB; POR-OO; TM; KRI-OO; MC; SM; BAL-OO; UKR-UK; GRB-OO; AL; BG; TCS-AD; TCS-GR; SPA-SP; ITA-IT; SIC-SI; FRA-FR; SAR-OO; IRE-NI; TUR-OO; LU; MK; ME; MD; KRY-OO; ILL-OO; NCA-OO; SCA-OO; WIS-OO; VER-OO; ABT-OO; WDC-OO; PEN-OO; IDA-OO; YUK-OO; INI-OO; NEV-OO; IOW-OO; OHI-OO; MIC-OO; MIN-OO; RUC-OO; RU-EU; NCS-DA; RUE-OO; NCS-ST; BLT-KA; RUW-OO; RUS-OO; NCS-KC; NCS-KR; RUN-OO,13_5; 13_4; 5_1; 5_5; 5_7; 5_13; 5_14; 5_16; 9_1; 9_9; 12; 9_10; 15_1; 15_2; 15_3; 15_9,,Gasterosteus algeriensis;Gasterosteus argentatissimus;Gasterosteus argyropomus;Gasterosteus atkinsii;Gasterosteus bailloni;Gasterosteus biarmatus;Gasterosteus bispinosus;Gasterosteus brachycentrus;Gasterosteus cataphractus;Gasterosteus cuvieri;Gasterosteus dekayi;Gasterosteus dimidiatus;Gasterosteus elegans;Gasterosteus hologymnus;Gasterosteus inopinatus;Gasterosteus insculptus;Gasterosteus intermedius;Gasterosteus leiurus;Gasterosteus loricatus;Gasterosteus nemausensis;Gasterosteus neoboracensis;Gasterosteus neustrianus;Gasterosteus niger;Gasterosteus noveboracensis;Gasterosteus obolarius;Gasterosteus plebeius;Gasterosteus ponticus;Gasterosteus quadrispinosa;Gasterosteus santaeannae;Gasterosteus semiarmatus;Gasterosteus semiloricatus;Gasterosteus serratus;Gasterosteus spinulosus;Gasterosteus suppositus;Gasterosteus teraculeatus;Gasterosteus tetracanthus;Gasterosteus trachurus;Gasterosteus williamsoni;Gasterosteus microcephalus;Gasterosteus pugetti;Gasterosteus texanus;Gasterosteus williamsoni;Gasterosteus gymnurus,110.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.2542600400557447,0.7457399599442552,0.0,0.9477281876531711,0.05227181234682887,0.3338185632774856,0.0,99.01065191181519,Yes
Spinachia,spinachia,fishes,Spinachia_spinachia,Fishes,Ray-finned fishes,GCA_048126635.1,,LC,yes,SpiSpi,../groups/fishes/Spinachia_spinachia/heterozygosity/SpiSpi_FROH.csv,../groups/fishes/Spinachia_spinachia/heterozygosity/SpiSpi_whole_genome_mean_heterozygosity.txt,../groups/fishes/Spinachia_spinachia/heterozygosity/MSMC/Primary_Results/SpiSpi.msmc2.final.txt,../groups/fishes/Spinachia_spinachia/heterozygosity/SpiSpi_Chroms_Lengths.txt,../groups/fishes/Spinachia_spinachia/heterozygosity/SpiSpi_Genome_Align.txt,../groups/fishes/Spinachia_spinachia/heterozygosity/SpiSpi_alnROH_bins.txt,../groups/fishes/Spinachia_spinachia/heterozygosity/ROH/SpiSpi_Auto_ROH_FROH_percent.csv,config_files/fishes/SpiSpi_config.yml,,818045.0,6.0,0.201472167765679,818045.0,6.0,0.217971443853028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323186.0,1.0,0.0795958462083611,323186.0,1.0,0.0861142346118914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5205,0.52,375299161.0,0.924305331947639,20,0.0,0.0,0.0004482245911548,0.0,406033751.0,BLT-KA; RU-EU; RU; IRE-NI; GRB-OO; GB; SE; SPA-SP; ES; BE; DK; EE; FI; FR; FRA-FR; DE; IE; LV; LT; NL; NO; PL; RUN-OO; RUW-OO; AX; IM,9_10; 9_9; 9_7,,Gasterosteus spinachia,220.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39507117579106277,0.6049288242089372,0.0,0.0,2.2980806568813397,
Cyclopterus,lumpus,fishes,Cyclopterus_lumpus,Fishes,Ray-finned fishes,GCF_009769545.1,"GCA_009769515.1;GCA_963457675.1",DD/NE,no,CycLum,../groups/fishes/Cyclopterus_lumpus/heterozygosity/CycLum_FROH.csv,../groups/fishes/Cyclopterus_lumpus/heterozygosity/CycLum_whole_genome_mean_heterozygosity.txt,../groups/fishes/Cyclopterus_lumpus/heterozygosity/MSMC/Primary_Results/CycLum.msmc2.final.txt,../groups/fishes/Cyclopterus_lumpus/heterozygosity/CycLum_Chroms_Lengths.txt,../groups/fishes/Cyclopterus_lumpus/heterozygosity/CycLum_Genome_Align.txt,../groups/fishes/Cyclopterus_lumpus/heterozygosity/CycLum_alnROH_bins.txt,../groups/fishes/Cyclopterus_lumpus/heterozygosity/ROH/CycLum_Auto_ROH_FROH_percent.csv,config_files/fishes/CycLum_config.yml,Marine,218190.0,3.0,0.0381406609746655,217498.0,3.0,0.0472288485388581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,1.344,460519379.0,0.805010014514987,25,0.0,0.0,0.0,0.0,572066646.0,GB; SE; ES; PT; PL; NO; NL; LT; BE; DK; EE; RU-EU; FO; FI; FR; DE; GG; IS; IE; JE; LV; GRB-OO; SJ; SPA-SP; RU; IRE-NI; FRA-FR; POR-OO,10_2; 10_1,,,610.0,9500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6396274036303877,
Pempheris,klunzingeri,fishes,Pempheris_klunzingeri,Fishes,Ray-finned fishes,GCF_042242105.1,,DD/NE,no,PemKlu,../groups/fishes/Pempheris_klunzingeri/heterozygosity/PemKlu_FROH.csv,../groups/fishes/Pempheris_klunzingeri/heterozygosity/PemKlu_whole_genome_mean_heterozygosity.txt,../groups/fishes/Pempheris_klunzingeri/heterozygosity/MSMC/Primary_Results/PemKlu.msmc2.final.txt,../groups/fishes/Pempheris_klunzingeri/heterozygosity/PemKlu_Chroms_Lengths.txt,../groups/fishes/Pempheris_klunzingeri/heterozygosity/PemKlu_Genome_Align.txt,../groups/fishes/Pempheris_klunzingeri/heterozygosity/PemKlu_alnROH_bins.txt,../groups/fishes/Pempheris_klunzingeri/heterozygosity/ROH/PemKlu_Auto_ROH_FROH_percent.csv,config_files/fishes/PemKlu_config.yml,,614019.0,3.0,0.098066868754295,574057.0,3.0,0.109998499263581,501176.0,1.0,0.0800443651007584,461214.0,0.0,0.0883759763217824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501176.0,1.0,0.0800443651007584,461214.0,1.0,0.0883759763217824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.485,5.485,521877120.0,0.833506048394422,24,0.0,0.0,0.0048474223012497,0.0,626122775.0,,,,,180.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8034289277894038,0.19657107221059622,0.0,0.0,2.4638019902811235,
Lethrinus,nebulosus,fishes,Lethrinus_nebulosus,Fishes,Ray-finned fishes,GCA_045362495.1,,LC,likely,LetNeb,../groups/fishes/Lethrinus_nebulosus/heterozygosity/LetNeb_FROH.csv,../groups/fishes/Lethrinus_nebulosus/heterozygosity/LetNeb_whole_genome_mean_heterozygosity.txt,../groups/fishes/Lethrinus_nebulosus/heterozygosity/MSMC/Primary_Results/LetNeb.msmc2.final.txt,../groups/fishes/Lethrinus_nebulosus/heterozygosity/LetNeb_Chroms_Lengths.txt,../groups/fishes/Lethrinus_nebulosus/heterozygosity/LetNeb_Genome_Align.txt,../groups/fishes/Lethrinus_nebulosus/heterozygosity/LetNeb_alnROH_bins.txt,../groups/fishes/Lethrinus_nebulosus/heterozygosity/ROH/LetNeb_Auto_ROH_FROH_percent.csv,config_files/fishes/LetNeb_config.yml,Marine,767681.0,6.0,0.0684578942185481,756497.0,6.0,0.102883600205996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,5.44,735294059.0,0.65569791242129,24,0.0,0.0,0.0,0.0,1121391490.0,FJ; EG; AS; AU; TW; VN; OM; PK; SCS-SI; SG; NC; MV; PH; BH; TH; ZA; MM; MG; PG; WS; QA; MZ; SB; AE; JP; TO; IO; SCS-PI; KM; MU; SO; KH; TF; WF; YE; MY; IR; DJ; RE; SA; TZ; LK; BN; DT; ER; JO; KE; YT; IL; KW; MCI-OO; SC; CN; SD; VU; ID; IQ; IN; ALD-OO; WAU-AC; QLD-CS; NFK-LH; IND-KT; IND-PO; NTA-OO; AND-AN; MYA-OO; NSW-NS; IND-KE; IND-MR; SEY-OO; IND-GO; AND-CO; QLD-QU; NAT-OO; CGS-OO; IND-TN; MAU-OO; HK; MO; WAU-WA; IND-AP; NCB-OO; LDV-OO; ROD-OO; TL,9_2; 9_4; 9_8; 9_9; 9_10; 12_7,,Lethrinus gothofredi;Lethrinus alboguttatus;Lethrinus anatarius;Lethrinus aurolineatus;Lethrinus carinatus;Lethrinus centurio;Sparus choerorynchus;Lethrinus cyanoxanthus;Lethrinus devisianus;Lethrinus erythrurus;Lethrinus esculentus;Lethrinus fasciatus;Lethrinus fraenatus;Lethrinus guentheri;Lethrinus karwa;Lethrinus korely;Lethrinus maculatus;Sciaena nebulosa;Lethrinus ornatus;Lethrinus perselectus,870.0,8400.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8463401926453784,
Pagrus,pagrus,fishes,Pagrus_pagrus,Fishes,Ray-finned fishes,GCA_965226575.1,,LC,no,PagPag,../groups/fishes/Pagrus_pagrus/heterozygosity/PagPag_FROH.csv,../groups/fishes/Pagrus_pagrus/heterozygosity/PagPag_whole_genome_mean_heterozygosity.txt,../groups/fishes/Pagrus_pagrus/heterozygosity/MSMC/Primary_Results/PagPag.msmc2.final.txt,../groups/fishes/Pagrus_pagrus/heterozygosity/PagPag_Chroms_Lengths.txt,../groups/fishes/Pagrus_pagrus/heterozygosity/PagPag_Genome_Align.txt,../groups/fishes/Pagrus_pagrus/heterozygosity/PagPag_alnROH_bins.txt,../groups/fishes/Pagrus_pagrus/heterozygosity/ROH/PagPag_Auto_ROH_FROH_percent.csv,config_files/fishes/PagPag_config.yml,Marine,233231.0,2.0,0.0304433458380899,232570.0,2.0,0.0386921096032854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233231.0,1.0,0.0304433458380899,232570.0,1.0,0.0386921096032854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.944,5.944,601078624.0,0.784580284195292,24,0.0,0.0,0.0022998589948192,0.0,766114872.0,GI; TT; CO; AL; EG; ES; GR; LB; MT; SR; GY; BA; IT; SI; FR; VE; DZ; TR; TN; HR; GB; LY; BR; GF; SY; UY; MC; MA; CY; US; MX; AR; IL; AW; ME; BZ; CR; GT; HN; NI; PA,9_4; 9_3; 9_2; 9_9,,Pagrus vulgaris;Pagrus sedecim;Sparus pagrus,910.0,7720.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5044096177049862,
Caesio,teres,fishes,Caesio_teres,Fishes,Ray-finned fishes,GCA_048129055.1,,LC,no,CaeTer,../groups/fishes/Caesio_teres/heterozygosity/CaeTer_FROH.csv,../groups/fishes/Caesio_teres/heterozygosity/CaeTer_whole_genome_mean_heterozygosity.txt,../groups/fishes/Caesio_teres/heterozygosity/MSMC/Primary_Results/CaeTer.msmc2.final.txt,../groups/fishes/Caesio_teres/heterozygosity/CaeTer_Chroms_Lengths.txt,../groups/fishes/Caesio_teres/heterozygosity/CaeTer_Genome_Align.txt,../groups/fishes/Caesio_teres/heterozygosity/CaeTer_alnROH_bins.txt,../groups/fishes/Caesio_teres/heterozygosity/ROH/CaeTer_Auto_ROH_FROH_percent.csv,config_files/fishes/CaeTer_config.yml,,695601.0,3.0,0.0704787978251364,281026.0,3.0,0.040466097923306,548243.0,1.0,0.0555483783894018,133668.0,0.0,0.0192474090554342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548243.0,1.0,0.0555483783894018,133668.0,0.0,0.0192474090554342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.899,6.899,694472693.0,0.703644769415585,23,0.0,0.0,0.0013278787507344,0.0,986964905.0,TW; KR; JP; MCI-OO; TZ; ZA; SO; SC; RE; MZ; YT; MU; MG; KE; TV; TO; TK; SB; WS; PG; PW; MP; NC; NR; FM; MH; AS; AU; CX; CC; CK; FJ; PF; GU; KI; GIL-OO; LIN-KI; PHX-OO; UM; TF; LIN-US; VU; WF; IO; BN; DT; SCS-PI; SCS-SI; IN; AND-AN; CN; NCB-OO; ID; MY; MV; MM; PH; SG; LK; TH; TL; KM,9_9; 9_8; 9_3,,,400.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47564282308398376,0.5243571769160162,0.0,0.0,1.573326442845579,
Symphorus,nematophorus,fishes,Symphorus_nematophorus,Fishes,Ray-finned fishes,GCA_048128725.1,,LC,likely,SymNem,../groups/fishes/Symphorus_nematophorus/heterozygosity/SymNem_FROH.csv,../groups/fishes/Symphorus_nematophorus/heterozygosity/SymNem_whole_genome_mean_heterozygosity.txt,../groups/fishes/Symphorus_nematophorus/heterozygosity/MSMC/Primary_Results/SymNem.msmc2.final.txt,../groups/fishes/Symphorus_nematophorus/heterozygosity/SymNem_Chroms_Lengths.txt,../groups/fishes/Symphorus_nematophorus/heterozygosity/SymNem_Genome_Align.txt,../groups/fishes/Symphorus_nematophorus/heterozygosity/SymNem_alnROH_bins.txt,../groups/fishes/Symphorus_nematophorus/heterozygosity/ROH/SymNem_Auto_ROH_FROH_percent.csv,config_files/fishes/SymNem_config.yml,,1523823.0,10.0,0.142354449168091,1523823.0,10.0,0.153320344686179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.932,1.93,993881799.0,0.928477231508096,24,0.0,0.0,0.0,0.0,1070442834.0,SB; TW; CN; NC; PG; JP; VU; MY; SG; VN; TH; AU; PH; BN; ID; TL; FJ; PW; TO; DT; SCS-SI; MM,9_2; 9_8,,Symporichthys nematophorus;Glabrilutjanus nematophorus;Lutjanus nematophorus;Lutianus nematophorus;Symphorus taeniolatus;Symphorus forsteri;Mesoprion nematophorus;Paradicichthys venenatus;Symphorus taenilatus,1000.0,13200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8280182173477195,
Pristipomoides,typus,fishes,Pristipomoides_typus,Fishes,Ray-finned fishes,GCA_045363895.1,,LC,no,PriTyp,../groups/fishes/Pristipomoides_typus/heterozygosity/PriTyp_FROH.csv,../groups/fishes/Pristipomoides_typus/heterozygosity/PriTyp_whole_genome_mean_heterozygosity.txt,../groups/fishes/Pristipomoides_typus/heterozygosity/MSMC/Primary_Results/PriTyp.msmc2.final.txt,../groups/fishes/Pristipomoides_typus/heterozygosity/PriTyp_Chroms_Lengths.txt,../groups/fishes/Pristipomoides_typus/heterozygosity/PriTyp_Genome_Align.txt,../groups/fishes/Pristipomoides_typus/heterozygosity/PriTyp_alnROH_bins.txt,../groups/fishes/Pristipomoides_typus/heterozygosity/ROH/PriTyp_Auto_ROH_FROH_percent.csv,config_files/fishes/PriTyp_config.yml,,1494880.0,11.0,0.132829866601443,1474026.0,11.0,0.146406936205227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.467,2.466,1006800660.0,0.894608245223994,24,0.0,0.0,0.0,0.0,1125409547.0,TZ; PG; LK; ID; PH; JP; SC; MU; RE; IN; MY; TH; AU; SO; KE; FJ; PW; DT; SCS-SI; AND-AN; NCB-OO; MM; SG; TL; MG,9_2; 9_3; 11_1_1,,Pristispomoides typus,700.0,4200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6097823312085238,
Chaetodon,trifascialis,fishes,Chaetodon_trifascialis,Fishes,Ray-finned fishes,GCF_039877785.1,,NT,no,ChaTri,../groups/fishes/Chaetodon_trifascialis/heterozygosity/ChaTri_FROH.csv,../groups/fishes/Chaetodon_trifascialis/heterozygosity/ChaTri_whole_genome_mean_heterozygosity.txt,../groups/fishes/Chaetodon_trifascialis/heterozygosity/MSMC/Primary_Results/ChaTri.msmc2.final.txt,../groups/fishes/Chaetodon_trifascialis/heterozygosity/ChaTri_Chroms_Lengths.txt,../groups/fishes/Chaetodon_trifascialis/heterozygosity/ChaTri_Genome_Align.txt,../groups/fishes/Chaetodon_trifascialis/heterozygosity/ChaTri_alnROH_bins.txt,../groups/fishes/Chaetodon_trifascialis/heterozygosity/ROH/ChaTri_Auto_ROH_FROH_percent.csv,config_files/fishes/ChaTri_config.yml,Marine,340382.0,4.0,0.0516240105778399,332546.0,4.0,0.0534860887596099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.921,1.92,621742976.0,0.942966019640335,24,0.0,0.0,0.0,0.0,659348230.0,SB; CK; SA; CN; PG; PF; LK; CC; WF; LIN-KI; PH; NCB-OO; GU; SO; KM; SG; WS; CX; SC; SD; AND-AN; KE; MCI-OO; MP; YE; PHX-OO; NFK-LH; MM; AU; IO; IN; MY; MZ; UM; IL; VU; ZA; RE; VN; MG; MH; ID; HAW-HI; DJ; MV; MU; AS; LIN-US; NF; PW; ER; EG; TZ; YT; NC; TW; TV; JP; TF; JO; TK; HAW-JI; TH; TO; NU; NR; OM; BD; FJ; KI; HBI-OO; FM; US,9_8,,Megaprotodon trifascialis;Megaprotodon strigangulus;Chaetodon tearlachi;Chaetodon bifascialis;Chaetodon striangulus;Eteira taunayi;Chaetodon strigangulus;Chaetodon triangularis;Chaetodon leachii;Chaetodon strigangulus,180.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4065801985270609,
Epinephelus,rankini,fishes,Epinephelus_rankini,Fishes,Ray-finned fishes,GCA_048129235.1,,VU,no,EpiRan,../groups/fishes/Epinephelus_rankini/heterozygosity/EpiRan_FROH.csv,../groups/fishes/Epinephelus_rankini/heterozygosity/EpiRan_whole_genome_mean_heterozygosity.txt,../groups/fishes/Epinephelus_rankini/heterozygosity/MSMC/Primary_Results/EpiRan.msmc2.final.txt,../groups/fishes/Epinephelus_rankini/heterozygosity/EpiRan_Chroms_Lengths.txt,../groups/fishes/Epinephelus_rankini/heterozygosity/EpiRan_Genome_Align.txt,../groups/fishes/Epinephelus_rankini/heterozygosity/EpiRan_alnROH_bins.txt,../groups/fishes/Epinephelus_rankini/heterozygosity/ROH/EpiRan_Auto_ROH_FROH_percent.csv,config_files/fishes/EpiRan_config.yml,,1532029.0,10.0,0.153404658881193,1523187.0,10.0,0.177452640777686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434577.0,1.0,0.0435149311420425,425735.0,1.0,0.04959850630388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7805,2.78,858362543.0,0.859492954149748,24,0.0,0.0,0.0013790864677793,0.0,998684793.0,AU; WAU-WA; ID; LSI-LS; TL; MOL-OO,9_2; 9_8,,,,,,,,,,,1.0,0.0,0.0,0.27950277936983414,0.7204972206301659,0.0,0.0,2.1553966578907997,
Enoplosus,armatus,fishes,Enoplosus_armatus,Fishes,Ray-finned fishes,GCF_043641665.1,,LC,no,EnoArm,../groups/fishes/Enoplosus_armatus/heterozygosity/EnoArm_FROH.csv,../groups/fishes/Enoplosus_armatus/heterozygosity/EnoArm_whole_genome_mean_heterozygosity.txt,../groups/fishes/Enoplosus_armatus/heterozygosity/MSMC/Primary_Results/EnoArm.msmc2.final.txt,../groups/fishes/Enoplosus_armatus/heterozygosity/EnoArm_Chroms_Lengths.txt,../groups/fishes/Enoplosus_armatus/heterozygosity/EnoArm_Genome_Align.txt,../groups/fishes/Enoplosus_armatus/heterozygosity/EnoArm_alnROH_bins.txt,../groups/fishes/Enoplosus_armatus/heterozygosity/ROH/EnoArm_Auto_ROH_FROH_percent.csv,config_files/fishes/EnoArm_config.yml,,120694.0,2.0,0.0209853402634765,116285.0,2.0,0.0222124262698256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,3.03,523513274.0,0.910244435293933,24,0.0,0.0,0.0,0.0,575134825.0,SOA-OO; QLD-QU; NSW-NS; WAU-WA; VIC-OO; TAS-OO; AU,9_2; 9_9; 9_10,,Chaetodon armatus,500.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46984024559657617,
