genus,species_only,clade,species,Lineage,Extended_lineage,primary_accession_num,alternate_accession_num,IUCN,Combined_captivity_flag_primary,Combined_captivity_flag_alternate,short_name,FROH_file_name,Het_file_name,MSMC_file_name,Genome_length_file_name,Align_file_name,AlnBin_file_name,ROH_csv_file_name,config_file_name,System,all_SROH,all_NROH,all_FROH_percent,all_aln_SROH,all_aln_NROH,all_aln_FROH_percent,500kb+_SROH,500kb+_NROH,500kb+_FROH_percent,500kb+_aln_SROH,500kb+_aln_NROH,500kb+_aln_FROH_percent,1Mb+_SROH,1Mb+_NROH,1Mb+_FROH_percent,1Mb+_aln_SROH,1Mb+_aln_NROH,1Mb+_aln_FROH_percent,10Mb+_SROH,10Mb+_NROH,10Mb+_FROH_percent,10Mb+_aln_SROH,10Mb+_aln_NROH,10Mb+_aln_FROH_percent,1%+_SROH,1%+_NROH,1%+_FROH_percent,1%+_aln_SROH,1%+_aln_NROH,1%+_aln_FROH_percent,10%+_SROH,10%+_NROH,10%+_FROH_percent,10%+_aln_SROH,10%+_aln_NROH,10%+_aln_FROH_percent,25%+_SROH,25%+_NROH,25%+_FROH_percent,25%+_aln_SROH,25%+_aln_NROH,25%+_aln_FROH_percent,50%+_SROH,50%+_NROH,50%+_FROH_percent,50%+_aln_SROH,50%+_aln_NROH,50%+_aln_FROH_percent,heterozygosity,het_wo_ROH,genome_align_size,genome_align_proportion,num_auto_chromosomes,IDRisk_all,IDRisk_1Mb,IDRisk_10Mb,IDRisk_longplus,IDRisk_over_tenthplus,Genome_size,countries,habitats,criteria,synonyms,Length,Weight,Saltwater,Aqu,Fos,Ter,Arb,Aer,proportion_aln_froh_100_500kb,proportion_aln_froh_1mbplus,proportion_aln_froh_10mbplus,proportion_aln_froh_longplus,proportion_aln_froh_shortmed,proportion_aln_froh_over_tenth_plus,froh_min,froh_max,disparate_species_>25
Amblyopsis,spelaea,fishes,Amblyopsis_spelaea,Fishes,Ray-finned fishes,GCA_046255685.1,,CR,no,,AmbSpe,../groups/fishes/Amblyopsis_spelaea/heterozygosity/AmbSpe_FROH.csv,../groups/fishes/Amblyopsis_spelaea/heterozygosity/AmbSpe_whole_genome_mean_heterozygosity.txt,../groups/fishes/Amblyopsis_spelaea/heterozygosity/MSMC/Primary_Results/AmbSpe.msmc2.final.txt,../groups/fishes/Amblyopsis_spelaea/heterozygosity/AmbSpe_Chroms_Lengths.txt,../groups/fishes/Amblyopsis_spelaea/heterozygosity/AmbSpe_Genome_Align.txt,../groups/fishes/Amblyopsis_spelaea/heterozygosity/AmbSpe_alnROH_bins.txt,../groups/fishes/Amblyopsis_spelaea/heterozygosity/ROH/AmbSpe_Auto_ROH_FROH_percent.csv,config_files/fishes/AmbSpe_config.yml,,18601155.0,108.0,2.46479336829211,18464567.0,108.0,3.38284258330353,2701899.0,4.0,0.358022001160416,2687454.0,4.0,0.492361062778748,1037754.0,1.0,0.137510234021415,1023309.0,1.0,0.187477630050992,0.0,0.0,0.0,0.0,0.0,0.0,5214996.0,10.0,0.691026312961205,6064503.0,13.0,1.11106093064473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7475,2.7025,545829921.0,0.72326582381374,23,0.0929435999762644,0.005150947885651,0.0,0.030526399069464,0.0,754674012.0,US,5_18,,,110.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.9445798539440431,0.05542014605595685,0.0,0.3284400332810398,0.6715599667189602,0.0,0.0,14.79979305157751,
Amblyraja,radiata,sharks,Amblyraja_radiata,Fishes,Cartilaginous fishes,GCF_010909765.2,GCA_010909745.1,VU,no likely,no,AmbRad,../groups/sharks/Amblyraja_radiata/heterozygosity/AmbRad_FROH.csv,../groups/sharks/Amblyraja_radiata/heterozygosity/AmbRad_whole_genome_mean_heterozygosity.txt,../groups/sharks/Amblyraja_radiata/heterozygosity/MSMC/Primary_Results/AmbRad.msmc2.final.txt,../groups/sharks/Amblyraja_radiata/heterozygosity/AmbRad_Chroms_Lengths.txt,../groups/sharks/Amblyraja_radiata/heterozygosity/AmbRad_Genome_Align.txt,../groups/sharks/Amblyraja_radiata/heterozygosity/AmbRad_alnROH_bins.txt,../groups/sharks/Amblyraja_radiata/heterozygosity/ROH/AmbRad_Auto_ROH_FROH_percent.csv,config_files/sharks/AmbRad_config.yml,Marine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1285,2.1285,607940624.0,0.254786701971555,49,0.0,0.0,0.0,0.0,0.0,2386076743.0,NBR-OO; MAI-OO; NSC-OO; GRB-OO; NFL-NE; US; IRE-NI; LAB-OO; CA; GB; IE; IS; GL; NL; FO; DK; BE; SJ; NO; FRA-FR; FR; CNT-OO; DEL-OO; MAS-OO; NWH-OO; NWJ-OO; NWY-OO; VRG-OO; NUN-OO; QUE-OO; NCA-OO; SCA-OO; DE; RU; RU-EU; SE,11_1_2; 11_1_1; 9_4; 9_5; 9_6,A2bcd,Raja radiata;Raia scabrata,1050.0,11400.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,
Ambystoma,mexicanum,amphibians,Ambystoma_mexicanum,,,,,,,,AmbMex,../groups/amphibians/Ambystoma_mexicanum/heterozygosity/AmbMex_FROH.csv,../groups/amphibians/Ambystoma_mexicanum/heterozygosity/AmbMex_whole_genome_mean_heterozygosity.txt,../groups/amphibians/Ambystoma_mexicanum/heterozygosity/MSMC/Primary_Results/AmbMex.msmc2.final.txt,../groups/amphibians/Ambystoma_mexicanum/heterozygosity/AmbMex_Chroms_Lengths.txt,../groups/amphibians/Ambystoma_mexicanum/heterozygosity/AmbMex_Genome_Align.txt,../groups/amphibians/Ambystoma_mexicanum/heterozygosity/AmbMex_alnROH_bins.txt,../groups/amphibians/Ambystoma_mexicanum/heterozygosity/ROH/AmbMex_Auto_ROH_FROH_percent.csv,config_files/amphibians/AmbMex_config.yml,,248653152.0,1934.0,0.900690425630688,239641036.0,1934.0,1.22272985305396,2008108.0,2.0,0.0072739220664791,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,2.172,2.164,19598853778.0,0.709924640375379,20,0.026557692408332,0.0,0.0,0.0,0.0,27606949616.0,MXC-DF; MX,15_1; 15_9; 5_5,A2abce,Gyrinus mexicanus,300.0,110.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.30001923979546097,3.1739082029200008,
Amia,calva,fishes,Amia_calva,Fishes,Ray-finned fishes,GCF_036373705.1,,LC,no,,AmiCal,../groups/fishes/Amia_calva/heterozygosity/AmiCal_FROH.csv,../groups/fishes/Amia_calva/heterozygosity/AmiCal_whole_genome_mean_heterozygosity.txt,../groups/fishes/Amia_calva/heterozygosity/MSMC/Primary_Results/AmiCal.msmc2.final.txt,../groups/fishes/Amia_calva/heterozygosity/AmiCal_Chroms_Lengths.txt,../groups/fishes/Amia_calva/heterozygosity/AmiCal_Genome_Align.txt,../groups/fishes/Amia_calva/heterozygosity/AmiCal_alnROH_bins.txt,../groups/fishes/Amia_calva/heterozygosity/ROH/AmiCal_Auto_ROH_FROH_percent.csv,config_files/fishes/AmiCal_config.yml,Freshwater,43282108.0,152.0,4.68652677318457,42755280.0,152.0,4.97228640964599,19730976.0,15.0,2.13644278335663,18873480.0,14.0,2.19491833772871,14596522.0,8.0,1.58049120778446,14317672.0,8.0,1.66509413348173,0.0,0.0,0.0,0.0,0.0,0.0,21147739.0,19.0,2.28984792089654,20780657.0,19.0,2.4167162134037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.811,0.8045,859871626.0,0.931057100257396,23,0.040325242782229,0.0135039134225369,0.0,0.019599568490704,0.0,923543385.0,CA; US,5_7; 5_5; 5_4; 5_1,,,1090.0,9750.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6651250558995295,0.33487494410047053,0.0,0.48603720990717475,0.5139627900928252,0.0,0.29938293918547654,25.624484510354588,
Ammodytes,marinus,fishes,Ammodytes_marinus,Fishes,Ray-finned fishes,GCA_949987685.1,GCA_950004245.1,DD/NE,no,no,AmmMar,../groups/fishes/Ammodytes_marinus/heterozygosity/AmmMar_FROH.csv,../groups/fishes/Ammodytes_marinus/heterozygosity/AmmMar_whole_genome_mean_heterozygosity.txt,../groups/fishes/Ammodytes_marinus/heterozygosity/MSMC/Primary_Results/AmmMar.msmc2.final.txt,../groups/fishes/Ammodytes_marinus/heterozygosity/AmmMar_Chroms_Lengths.txt,../groups/fishes/Ammodytes_marinus/heterozygosity/AmmMar_Genome_Align.txt,../groups/fishes/Ammodytes_marinus/heterozygosity/AmmMar_alnROH_bins.txt,../groups/fishes/Ammodytes_marinus/heterozygosity/ROH/AmmMar_Auto_ROH_FROH_percent.csv,config_files/fishes/AmmMar_config.yml,Marine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.128,2.128,313647523.0,0.422170346448805,25,0.0,0.0,0.0,0.0,0.0,742940677.0,GB; SE; PL; BE; DK; RU-EU; FO; FR; DE; GG; IS; IE; JE; NL; NO; GRB-OO; IRE-NI; RU,9_4,,,250.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,
Ammospiza,caudacuta,birds,Ammospiza_caudacuta,,,,,,,,AmmCau,../groups/birds/Ammospiza_caudacuta/heterozygosity/AmmCau_FROH.csv,../groups/birds/Ammospiza_caudacuta/heterozygosity/AmmCau_whole_genome_mean_heterozygosity.txt,../groups/birds/Ammospiza_caudacuta/heterozygosity/MSMC/Primary_Results/AmmCau.msmc2.final.txt,../groups/birds/Ammospiza_caudacuta/heterozygosity/AmmCau_Chroms_Lengths.txt,../groups/birds/Ammospiza_caudacuta/heterozygosity/AmmCau_Genome_Align.txt,../groups/birds/Ammospiza_caudacuta/heterozygosity/AmmCau_alnROH_bins.txt,../groups/birds/Ammospiza_caudacuta/heterozygosity/ROH/AmmCau_Auto_ROH_FROH_percent.csv,config_files/birds/AmmCau_config.yml,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905,0.9905,929729885.0,0.791447052915145,39,0.0,0.0,0.0,0.0,0.0,1174721520.0,CA; US,12_5; 12_5,A2ace+3ce+4ace,Ammodramus caudacutus,,,,,,,,,,,,,,,0.0,0.0,
Ammospiza,maritima,birds,Ammospiza_maritima,Birds,Birds,GCA_036010785.1,GCA_036010685.1,LC,no,no,AmmMar,../groups/birds/Ammospiza_maritima/heterozygosity/AmmMar_FROH.csv,../groups/birds/Ammospiza_maritima/heterozygosity/AmmMar_whole_genome_mean_heterozygosity.txt,../groups/birds/Ammospiza_maritima/heterozygosity/MSMC/Primary_Results/AmmMar.msmc2.final.txt,../groups/birds/Ammospiza_maritima/heterozygosity/AmmMar_Chroms_Lengths.txt,../groups/birds/Ammospiza_maritima/heterozygosity/AmmMar_Genome_Align.txt,../groups/birds/Ammospiza_maritima/heterozygosity/AmmMar_alnROH_bins.txt,../groups/birds/Ammospiza_maritima/heterozygosity/ROH/AmmMar_Auto_ROH_FROH_percent.csv,config_files/birds/AmmMar_config.yml,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.805,1.805,931455779.0,0.786584698414902,38,0.0,0.0,0.0,0.0,0.0,1184177344.0,CA; MX; US,12_5,,Ammodramus maritima maritima;Ammodramus maritimus,,,,,,,,,,,,,,,0.0,0.0,
Ammospiza,nelsoni,birds,Ammospiza_nelsoni,Birds,Birds,GCF_027579445.1,GCA_027579665.1,LC,no,no,AmmNel,../groups/birds/Ammospiza_nelsoni/heterozygosity/AmmNel_FROH.csv,../groups/birds/Ammospiza_nelsoni/heterozygosity/AmmNel_whole_genome_mean_heterozygosity.txt,../groups/birds/Ammospiza_nelsoni/heterozygosity/MSMC/Primary_Results/AmmNel.msmc2.final.txt,../groups/birds/Ammospiza_nelsoni/heterozygosity/AmmNel_Chroms_Lengths.txt,../groups/birds/Ammospiza_nelsoni/heterozygosity/AmmNel_Genome_Align.txt,../groups/birds/Ammospiza_nelsoni/heterozygosity/AmmNel_alnROH_bins.txt,../groups/birds/Ammospiza_nelsoni/heterozygosity/ROH/AmmNel_Auto_ROH_FROH_percent.csv,config_files/birds/AmmNel_config.yml,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.331,1.331,856918323.0,0.750160568265513,35,0.0,0.0,0.0,0.0,0.0,1142313205.0,US; CA; MX,12_5; 5_6; 5_5,,Ammodramus nelsoni,,,,,,,,,,,,,,,0.0,0.0,
Anabas,testudineus,fishes,Anabas_testudineus,Fishes,Ray-finned fishes,GCF_900324465.2,GCA_900650485.1,DD/NE,no,no,AnaTes,../groups/fishes/Anabas_testudineus/heterozygosity/AnaTes_FROH.csv,../groups/fishes/Anabas_testudineus/heterozygosity/AnaTes_whole_genome_mean_heterozygosity.txt,../groups/fishes/Anabas_testudineus/heterozygosity/MSMC/Primary_Results/AnaTes.msmc2.final.txt,../groups/fishes/Anabas_testudineus/heterozygosity/AnaTes_Chroms_Lengths.txt,../groups/fishes/Anabas_testudineus/heterozygosity/AnaTes_Genome_Align.txt,../groups/fishes/Anabas_testudineus/heterozygosity/AnaTes_alnROH_bins.txt,../groups/fishes/Anabas_testudineus/heterozygosity/ROH/AnaTes_Auto_ROH_FROH_percent.csv,config_files/fishes/AnaTes_config.yml,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.976,1.976,455122520.0,0.821177696102957,24,0.0,0.0,0.0,0.0,0.0,554231468.0,SUM-OO; IND-MH; EHM-AP; CN; ASS-AS; SG; TH; IND-PO; ASS-NA; IND-KT; BT; ASS-TR; WHM-JK; SUL-OO; PG; IND-DD; PK; IND-PU; IND-MR; IND-KE; IND-AP; IND-DE; IND-GO; IND-CH; IN; IND-KL; IND-CT; IND-MP; IND-JK; IND-DI; KH; EHM-SI; LA; ID; JAW-OO; IND-WB; MY; PH; BOR-KA; IND-BI; ASS-ME; IND-RA; LK; EHM-DJ; MM; IND-HA; WHM-HP; BN; NP; IND-UP; IND-GU; BD; IND-OR; ASS-MA; IND-DM; LDV-OO; IND-TN; WHM-UT; ASS-MI; VN,15_1; 15_7; 15_2; 5_5; 5_3; 5_6; 15_8; 5_1; 5_8; 5_2; 15_3; 15_6; 15_9; 5_7; 5_4,,Anthias testudineus,250.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,
Anableps,anableps,fishes,Anableps_anableps,Fishes,Ray-finned fishes,GCA_014839685.1,GCA_014839705.1,LC,yes,yes,AnaAna,../groups/fishes/Anableps_anableps/heterozygosity/AnaAna_FROH.csv,../groups/fishes/Anableps_anableps/heterozygosity/AnaAna_whole_genome_mean_heterozygosity.txt,../groups/fishes/Anableps_anableps/heterozygosity/MSMC/Primary_Results/AnaAna.msmc2.final.txt,../groups/fishes/Anableps_anableps/heterozygosity/AnaAna_Chroms_Lengths.txt,../groups/fishes/Anableps_anableps/heterozygosity/AnaAna_Genome_Align.txt,../groups/fishes/Anableps_anableps/heterozygosity/AnaAna_alnROH_bins.txt,../groups/fishes/Anableps_anableps/heterozygosity/ROH/AnaAna_Auto_ROH_FROH_percent.csv,config_files/fishes/AnaAna_config.yml,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457,0.457,408210819.0,0.470638383871085,24,0.0,0.0,0.0,0.0,0.0,867355560.0,VE; SR; GY; GF; TT; BR; BZN-AP; BZE-PI; BZE-MA; BZN-AZ; BZN-PA; BZE-BA,5_14; 9_10; 12_7; 5_1,,Cobitis anableps,300.0,400.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,
Anas,acuta,birds,Anas_acuta,Birds,Birds,GCF_963932015.1,GCA_963932075.1,LC,no,no,AnaAcu,../groups/birds/Anas_acuta/heterozygosity/AnaAcu_FROH.csv,../groups/birds/Anas_acuta/heterozygosity/AnaAcu_whole_genome_mean_heterozygosity.txt,../groups/birds/Anas_acuta/heterozygosity/MSMC/Primary_Results/AnaAcu.msmc2.final.txt,../groups/birds/Anas_acuta/heterozygosity/AnaAcu_Chroms_Lengths.txt,../groups/birds/Anas_acuta/heterozygosity/AnaAcu_Genome_Align.txt,../groups/birds/Anas_acuta/heterozygosity/AnaAcu_alnROH_bins.txt,../groups/birds/Anas_acuta/heterozygosity/ROH/AnaAcu_Auto_ROH_FROH_percent.csv,config_files/birds/AnaAcu_config.yml,"Freshwater, Terrestrial",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.184,8.184,949098956.0,0.834332153794184,37,0.0,0.0,0.0,0.0,0.0,1137555291.0,MN; YE; AE; TM; TR; SY; SA; QA; PS; OM; LB; KG; KW; KZ; JO; IQ; IR; CY; BH; AZ; AM; AF; SS; BJ; PH; BD; VI; VG; BL; UM; PW; MP; FM; MH; GU; UA; JM; RU-EA; RU-CA; RU-EU; BY; GP; HAW-HI; US; PM; CA; TN; CR; BZ; GB; CH; SE; SJ; CNY-OO; ES; SI; SK; RS; RO; PT; PL; NO; NL; ME; MK; LT; LV; IT; IE; IS; HU; GL; GR; DE; FR; FI; FO; EE; DK; CZ; HR; BG; BA; BE; AT; AL; TW; KR; KP; JP; HK; UZ; TJ; PK; KH; BN; BT; VE; SR; GY; CO; TC; TT; VC; BR; LC; KN; TO; PG; PR; KI; PF; CK; AU; MS; MQ; RU; HT; MX; BB; HN; GT; SV; BS; AW; AG; MT; LU; AI; LI; BM; NI; PA; DZ; EG; LY; MA; EH; KY; CU; DM; DO; IN; CN; ID; LA; MY; MV; MM; NP; SG; LK; TH; VN; BW; BF; BI; CM; CF; TD; CD; CI; DJ; ER; ET; GA; GM; GH; GN; GW; KE; LR; MW; ML; MR; NE; NG; RW; SN; SC; SL; SO; ZA; SD; TZ; TG; UG; ZM; ZW; IL; GE,9_10; 9_10; 5_14; 5_8; 5_5; 5_5; 5_4; 5_1; 13_4; 13_4,,,660.0,944.62,,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,
Anas,platyrhynchos,birds,Anas_platyrhynchos,Birds,Birds,GCA_964188345.1,,LC,no,,AnaPla,../groups/birds/Anas_platyrhynchos/heterozygosity/AnaPla_FROH.csv,../groups/birds/Anas_platyrhynchos/heterozygosity/AnaPla_whole_genome_mean_heterozygosity.txt,../groups/birds/Anas_platyrhynchos/heterozygosity/MSMC/Primary_Results/AnaPla.msmc2.final.txt,../groups/birds/Anas_platyrhynchos/heterozygosity/AnaPla_Chroms_Lengths.txt,../groups/birds/Anas_platyrhynchos/heterozygosity/AnaPla_Genome_Align.txt,../groups/birds/Anas_platyrhynchos/heterozygosity/AnaPla_alnROH_bins.txt,../groups/birds/Anas_platyrhynchos/heterozygosity/ROH/AnaPla_Auto_ROH_FROH_percent.csv,config_files/birds/AnaPla_config.yml,Freshwater,132310587.0,335.0,11.0885066240522,131021023.0,335.0,13.1046105486682,76841174.0,65.0,6.43980112414549,75460825.0,64.0,7.54752711178425,47069846.0,24.0,3.94476595560806,46691965.0,24.0,4.67009036463597,0.0,0.0,0.0,0.0,0.0,0.0,64616151.0,74.0,5.41526294025329,66263027.0,79.0,6.62757123038864,16239446.0,10.0,1.36097351409935,16494637.0,12.0,1.64977947109033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.642,5.397,999808598.0,0.837906059755245,39,0.739362127155862,0.263486498372762,0.0,0.373927568818527,0.0930805577589162,1193222780.0,ER; SO; KG; SD; ZM; TR; NE; SC; MH; GB; LY; UZ; SN; DK; TN; TH; HT; LI; HU; ML; DO; SS; ET; CA; SK; PT; VU; MD; EG; VI; AU; KY; VN; IR; SY; GM; IQ; US; CH; AM; MT; AT; BH; NZ; RS; KI; IS; DE; LT; BS; DJ; AF; TJ; GS; HN; PS; FO; DZ; SE; IN; BA; KP; NG; RU-EU; MK; AZ; NI; FJ; BD; CU; KR; CN; BY; CY; SA; PL; HR; LB; UA; CZ; NO; JP; RO; MN; EE; LK; MY; BZ; LV; GR; AG; BT; RU-EA; GI; FM; LU; AL; TW; KW; PK; OM; MX; FI; NC; BN; SJ; IE; HAW-HI; FR; JO; ME; JM; FK; BE; PR; SI; BG; KE; CNY-OO; HK; MM; GL; GU; MR; VC; GE; IL; NP; PH; BM; QA; AE; GP; MA; YE; PA; MQ; CK; PM; CR; RU-CA; TM; TC; MP; ES; GT; IT; RU; NL; KZ,5_14; 15_2; 15_1; 5_17; 15_1; 5_5; 15_6; 5_4; 15_2; 5_4; 5_14; 15_7; 5_5; 5_1; 15_7; 15_3; 15_9; 15_6; 5_17; 5_7; 5_7; 5_1; 15_3; 15_9,,,585.0,1580.0,,1.0,0.0,0.0,0.0,0.0,0.6436299768473026,0.3563700231526975,0.0,0.5057434714122191,0.4942565285877809,0.12589305610901916,0.0,57.78499381122574,
Anguilla,anguilla,fishes,Anguilla_anguilla,Fishes,Ray-finned fishes,GCF_013347855.1,GCA_013347865.1,CR,no,no,AngAng,../groups/fishes/Anguilla_anguilla/heterozygosity/AngAng_FROH.csv,../groups/fishes/Anguilla_anguilla/heterozygosity/AngAng_whole_genome_mean_heterozygosity.txt,../groups/fishes/Anguilla_anguilla/heterozygosity/MSMC/Primary_Results/AngAng.msmc2.final.txt,../groups/fishes/Anguilla_anguilla/heterozygosity/AngAng_Chroms_Lengths.txt,../groups/fishes/Anguilla_anguilla/heterozygosity/AngAng_Genome_Align.txt,../groups/fishes/Anguilla_anguilla/heterozygosity/AngAng_alnROH_bins.txt,../groups/fishes/Anguilla_anguilla/heterozygosity/ROH/AngAng_Auto_ROH_FROH_percent.csv,config_files/fishes/AngAng_config.yml,"Freshwater, Marine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.458,6.458,581638996.0,0.594973258824257,19,0.0,0.0,0.0,0.0,0.0,977588467.0,TR; SY; LB; IL; GE; CY; MR; UA; LU; LT; LV; JE; IT; IM; IE; IS; GG; GR; GI; DE; AL; AT; BE; BA; BG; HR; CZ; DK; EE; FO; FI; FR; MK; MT; MC; ME; NL; NO; PL; PT; RO; RS; SK; SI; ES; SE; CH; GB; DZ; EG; LY; MA; TN; BY; MD; RU; HU,10_2; 10_1; 12_7; 12_6; 12_5; 12_4; 12_3; 12_2; 12_1; 9_10; 9_9; 9_7; 9_6; 9_5; 9_4; 9_3; 9_2; 9_1; 5_18; 5_17; 5_16; 5_15; 15_13; 15_11; 15_10; 15_9; 15_8; 15_7; 15_6; 15_5; 15_4; 15_3; 15_2; 15_1; 5_1; 5_2; 5_3; 5_4; 5_5; 5_6; 5_7; 5_8; 5_9; 5_11; 5_13; 5_14,A2bd+4bd,Muraena anguilla,1215.0,6599.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,
Anniella,stebbinsi,reptiles,Anniella_stebbinsi,Reptiles,Lepidosauria,GCA_029215775.1,,DD/NE,no,,AnnSte,../groups/reptiles/Anniella_stebbinsi/heterozygosity/AnnSte_FROH.csv,../groups/reptiles/Anniella_stebbinsi/heterozygosity/AnnSte_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Anniella_stebbinsi/heterozygosity/MSMC/Primary_Results/AnnSte.msmc2.final.txt,../groups/reptiles/Anniella_stebbinsi/heterozygosity/AnnSte_Chroms_Lengths.txt,../groups/reptiles/Anniella_stebbinsi/heterozygosity/AnnSte_Genome_Align.txt,../groups/reptiles/Anniella_stebbinsi/heterozygosity/AnnSte_alnROH_bins.txt,../groups/reptiles/Anniella_stebbinsi/heterozygosity/ROH/AnnSte_Auto_ROH_FROH_percent.csv,config_files/reptiles/AnnSte_config.yml,,166386982.0,867.0,8.87155295653149,165420858.0,867.0,9.30739171424953,30192585.0,21.0,1.60983217257993,30150075.0,21.0,1.69639162577069,20639240.0,6.0,1.10045935350016,20638311.0,6.0,1.16121296383014,0.0,-1.0,0.0,0.0,-1.0,0.0,9967296.0,1.0,0.531444186525509,9966367.0,1.0,0.560756864391127,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.284,0.273,1777306286.0,0.947638249501112,9,0.0264329924684687,0.0032978448172776,0.0,0.0015925494948708,0.0,1875511343.0,,,,,132.0,4.7,,0.0,1.0,0.0,0.0,0.0,0.8752375531748241,0.12476244682517594,0.0,0.06024855100195402,0.939751448998046,0.0,3.82368230006912,13.443071589503017,
